Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
37656,48,technician,divorced,secondary,no,94,yes,no,cellular,12,may,87,2,-1,0,unknown
37657,47,services,married,secondary,no,311,yes,yes,cellular,12,may,238,1,301,3,failure
37658,53,management,married,secondary,no,218,yes,no,cellular,12,may,27,6,344,12,failure
37659,49,management,married,tertiary,no,666,yes,no,cellular,12,may,337,1,309,6,failure
37660,42,blue-collar,married,primary,no,0,no,no,telephone,12,may,24,1,-1,0,unknown
37661,43,blue-collar,married,primary,no,56,no,no,cellular,12,may,365,2,-1,0,unknown
37662,32,technician,single,secondary,no,-1,yes,no,cellular,12,may,37,1,-1,0,unknown
37663,30,self-employed,married,secondary,no,8563,yes,no,cellular,12,may,109,1,351,4,other
37664,41,unemployed,married,secondary,no,277,yes,no,cellular,12,may,152,3,351,2,failure
37665,43,blue-collar,married,secondary,no,1324,yes,no,telephone,12,may,179,5,-1,0,unknown
37666,32,technician,married,secondary,no,522,yes,yes,cellular,12,may,272,5,258,4,failure
37667,54,management,married,tertiary,no,384,yes,no,cellular,12,may,30,7,-1,0,unknown
37668,42,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,118,1,-1,0,unknown
37669,44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,329,2,failure
37670,32,housemaid,married,primary,no,51,yes,no,cellular,12,may,324,1,-1,0,unknown
37671,30,services,single,secondary,no,-158,yes,no,cellular,12,may,426,1,370,2,failure
37672,34,blue-collar,married,secondary,no,-53,yes,no,cellular,12,may,196,2,357,1,failure
37673,37,housemaid,married,tertiary,no,166,yes,no,cellular,12,may,132,1,-1,0,unknown
37674,33,blue-collar,married,primary,no,496,no,no,cellular,12,may,151,1,-1,0,unknown
37675,46,blue-collar,married,secondary,no,66,yes,no,cellular,12,may,211,1,364,3,failure
37676,47,blue-collar,married,secondary,no,-337,yes,yes,cellular,12,may,366,1,-1,0,unknown
37677,49,technician,married,secondary,no,425,yes,no,cellular,12,may,816,1,342,4,failure
37678,46,technician,divorced,tertiary,no,147,yes,no,cellular,12,may,189,1,-1,0,unknown
37679,34,admin.,single,secondary,no,151,yes,no,cellular,12,may,590,1,370,1,other
37680,34,admin.,divorced,secondary,no,151,yes,no,cellular,12,may,131,1,361,1,other
37681,42,technician,single,tertiary,no,-411,yes,no,cellular,12,may,78,5,292,3,failure
37682,33,blue-collar,married,secondary,no,798,yes,no,cellular,12,may,337,1,-1,0,unknown
37683,25,technician,married,tertiary,no,914,yes,no,cellular,12,may,185,2,-1,0,unknown
37684,44,entrepreneur,divorced,tertiary,no,134,yes,no,cellular,12,may,78,5,-1,0,unknown
37685,55,management,married,tertiary,no,5709,yes,no,cellular,12,may,442,1,-1,0,unknown
37686,45,blue-collar,married,primary,no,0,yes,yes,cellular,12,may,36,3,172,5,failure
37687,30,services,single,secondary,no,194,yes,no,cellular,12,may,74,3,301,3,other
37688,30,blue-collar,married,secondary,no,3,yes,yes,cellular,12,may,326,2,-1,0,unknown
37689,46,management,married,tertiary,no,125,yes,no,telephone,12,may,81,5,-1,0,unknown
37690,48,management,married,secondary,no,2204,yes,no,cellular,12,may,45,1,-1,0,unknown
37691,56,blue-collar,married,primary,no,351,yes,no,telephone,12,may,179,4,-1,0,unknown
37692,33,management,married,tertiary,no,335,no,no,cellular,12,may,527,2,-1,0,unknown
37693,51,blue-collar,married,secondary,no,518,yes,no,cellular,12,may,918,1,-1,0,unknown
37694,55,admin.,married,secondary,no,859,no,no,telephone,12,may,148,6,308,1,failure
37695,39,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown
37696,36,management,married,secondary,no,339,yes,no,cellular,12,may,279,1,354,1,failure
37697,52,admin.,divorced,secondary,no,3029,yes,yes,cellular,12,may,65,2,285,2,failure
37698,30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,may,416,4,-1,0,unknown
37699,48,admin.,divorced,secondary,no,162,yes,no,cellular,12,may,83,1,368,4,failure
37700,22,student,single,secondary,no,246,yes,no,telephone,12,may,25,1,-1,0,unknown
37701,51,blue-collar,married,primary,no,480,yes,no,cellular,12,may,189,1,326,5,failure
37702,28,admin.,single,secondary,no,242,yes,yes,cellular,12,may,256,1,349,1,failure
37703,39,management,married,tertiary,no,266,yes,yes,cellular,12,may,251,1,-1,0,unknown
37704,48,management,married,secondary,no,410,yes,no,cellular,12,may,116,1,-1,0,unknown
37705,32,blue-collar,married,secondary,no,485,yes,no,telephone,12,may,1100,2,-1,0,unknown
37706,37,services,married,secondary,no,1543,yes,no,cellular,12,may,451,4,85,2,success
37707,31,services,single,secondary,no,-475,yes,no,telephone,12,may,232,3,-1,0,unknown
37708,32,technician,married,secondary,no,91,yes,no,cellular,12,may,209,1,-1,0,unknown
37709,27,management,single,tertiary,no,498,yes,no,cellular,12,may,191,1,369,3,failure
37710,37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,340,2,175,1,failure
37711,31,blue-collar,single,secondary,no,4978,yes,no,cellular,12,may,313,1,-1,0,unknown
37712,41,admin.,divorced,secondary,no,1634,yes,yes,cellular,12,may,16,5,-1,0,unknown
37713,39,blue-collar,married,primary,no,467,yes,no,cellular,12,may,7,5,285,30,other
37714,41,blue-collar,single,secondary,no,1564,yes,no,cellular,12,may,493,10,362,1,other
37715,39,management,single,tertiary,no,5073,yes,no,cellular,12,may,1182,1,286,4,failure
37716,40,blue-collar,divorced,secondary,no,-244,yes,no,cellular,12,may,184,3,-1,0,unknown
37717,42,technician,married,tertiary,no,246,yes,no,telephone,12,may,360,2,-1,0,unknown
37718,48,admin.,married,secondary,no,315,yes,no,cellular,12,may,165,1,-1,0,unknown
37719,36,technician,divorced,secondary,no,69,yes,no,cellular,12,may,61,2,369,3,failure
37720,38,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,84,3,-1,0,unknown
37721,51,blue-collar,married,primary,no,42,yes,no,cellular,12,may,51,2,342,3,failure
37722,44,services,married,secondary,no,4786,yes,yes,cellular,12,may,267,1,-1,0,unknown
37723,33,technician,single,tertiary,no,196,yes,no,cellular,12,may,183,5,-1,0,unknown
37724,49,entrepreneur,married,secondary,no,89,yes,no,cellular,12,may,351,1,-1,0,unknown
37725,38,admin.,single,secondary,no,883,yes,no,cellular,12,may,95,1,327,9,other
37726,58,retired,married,secondary,no,624,yes,no,cellular,12,may,393,1,-1,0,unknown
37727,39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure
37728,32,admin.,divorced,secondary,no,1288,yes,no,cellular,12,may,286,1,-1,0,unknown
37729,32,blue-collar,married,secondary,no,1787,yes,no,cellular,12,may,87,4,357,4,failure
37730,45,blue-collar,married,secondary,no,266,yes,no,cellular,12,may,277,1,-1,0,unknown
37731,51,admin.,married,secondary,no,-287,yes,no,cellular,12,may,814,1,-1,0,unknown
37732,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown
37733,33,management,married,secondary,no,2858,yes,yes,cellular,12,may,175,1,298,5,failure
37734,45,blue-collar,married,primary,no,353,yes,no,cellular,12,may,204,1,364,1,failure
37735,35,technician,married,secondary,no,451,yes,yes,cellular,12,may,247,1,-1,0,unknown
37736,35,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,0,unknown
37737,39,management,single,tertiary,no,202,yes,no,cellular,12,may,59,1,301,1,other
37738,37,blue-collar,married,secondary,no,-251,yes,no,cellular,12,may,146,3,370,1,failure
37739,37,blue-collar,married,secondary,no,3420,yes,no,cellular,12,may,77,1,301,2,failure
37740,44,services,single,secondary,no,492,yes,no,cellular,12,may,56,1,361,2,other
37741,32,blue-collar,single,secondary,no,235,yes,no,cellular,12,may,482,1,-1,0,unknown
37742,38,blue-collar,married,secondary,no,-367,yes,yes,cellular,12,may,354,1,-1,0,unknown
37743,36,entrepreneur,single,primary,no,5,no,no,cellular,12,may,396,1,172,3,failure
37744,37,blue-collar,married,secondary,no,6,yes,no,cellular,12,may,136,2,-1,0,unknown
37745,32,housemaid,married,secondary,no,0,yes,no,cellular,12,may,549,1,368,2,failure
37746,39,blue-collar,single,secondary,no,175,no,no,cellular,12,may,17,1,365,2,other
37747,30,blue-collar,married,secondary,no,0,yes,no,cellular,12,may,439,1,-1,0,unknown
37748,37,services,married,secondary,no,42,yes,no,cellular,12,may,107,3,369,4,failure
37749,28,admin.,married,secondary,no,-31,yes,no,cellular,12,may,369,1,-1,0,unknown
37750,30,technician,divorced,secondary,no,789,yes,no,cellular,12,may,356,1,-1,0,unknown
37751,39,management,single,tertiary,no,0,yes,no,cellular,12,may,561,4,369,3,failure
37752,47,blue-collar,married,unknown,no,170,yes,no,cellular,12,may,175,1,-1,0,unknown
37753,47,services,married,secondary,no,367,yes,no,cellular,12,may,309,1,306,4,success
37754,42,management,married,tertiary,no,0,no,yes,telephone,12,may,139,3,361,4,failure
37755,59,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure
37756,41,management,single,secondary,no,5548,yes,no,cellular,12,may,128,2,-1,0,unknown
37757,35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success
37758,41,blue-collar,married,secondary,no,449,yes,yes,cellular,12,may,313,2,-1,0,unknown
37759,28,housemaid,single,secondary,no,1,yes,no,cellular,12,may,395,2,-1,0,unknown
37760,26,entrepreneur,married,tertiary,no,38,yes,no,cellular,12,may,119,1,294,5,failure
37761,40,services,single,secondary,no,1547,yes,no,cellular,12,may,88,2,173,1,success
37762,41,blue-collar,married,secondary,no,552,yes,no,cellular,12,may,463,1,-1,0,unknown
37763,31,blue-collar,married,secondary,no,439,yes,no,cellular,12,may,232,2,-1,0,unknown
37764,36,blue-collar,married,primary,no,300,yes,no,cellular,12,may,57,1,342,1,failure
37765,30,services,single,secondary,no,419,yes,no,cellular,12,may,300,3,-1,0,unknown
37766,40,admin.,married,secondary,no,3126,yes,no,cellular,12,may,200,2,-1,0,unknown
37767,31,blue-collar,married,secondary,no,1908,no,no,cellular,12,may,225,1,-1,0,unknown
37768,33,blue-collar,married,secondary,no,1240,yes,no,cellular,12,may,844,1,-1,0,unknown
37769,39,admin.,single,secondary,no,102,yes,no,cellular,12,may,293,2,-1,0,unknown
37770,40,management,married,tertiary,no,226,yes,no,cellular,12,may,262,2,-1,0,unknown
37771,36,blue-collar,married,secondary,no,82,yes,no,cellular,12,may,137,2,-1,0,unknown
37772,34,technician,married,secondary,no,210,yes,yes,cellular,12,may,211,2,173,1,failure
37773,36,retired,single,tertiary,no,1514,yes,no,cellular,12,may,387,3,-1,0,unknown
37774,28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other
37775,29,management,married,tertiary,no,13186,yes,no,cellular,12,may,322,1,350,2,failure
37776,35,admin.,single,secondary,no,10,no,yes,cellular,12,may,357,1,175,4,failure
37777,31,blue-collar,married,secondary,no,-112,yes,no,cellular,12,may,584,2,-1,0,unknown
37778,32,blue-collar,married,secondary,no,1005,no,no,cellular,12,may,215,1,-1,0,unknown
37779,44,admin.,married,secondary,no,1380,yes,no,cellular,12,may,240,1,-1,0,unknown
37780,34,services,married,secondary,no,-118,yes,no,cellular,12,may,230,1,-1,0,unknown
37781,33,admin.,divorced,secondary,no,-417,no,no,cellular,12,may,337,1,347,5,failure
37782,33,technician,married,secondary,no,177,yes,yes,cellular,12,may,22,8,-1,0,unknown
37783,35,technician,divorced,secondary,no,0,yes,no,cellular,12,may,183,6,-1,0,unknown
37784,42,admin.,single,secondary,no,470,yes,no,telephone,12,may,207,4,-1,0,unknown
37785,51,blue-collar,married,primary,no,1164,yes,no,cellular,12,may,100,1,369,2,failure
37786,42,services,divorced,secondary,no,257,yes,no,cellular,12,may,955,2,-1,0,unknown
37787,29,services,single,unknown,no,-70,yes,yes,cellular,12,may,146,1,356,1,failure
37788,35,blue-collar,single,secondary,no,68,yes,no,cellular,12,may,334,1,347,6,failure
37789,30,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,271,1,349,4,failure
37790,35,services,divorced,secondary,no,0,yes,yes,cellular,12,may,95,4,357,1,failure
37791,40,management,married,secondary,no,0,yes,no,cellular,12,may,223,4,258,3,failure
37792,35,management,married,secondary,no,4135,yes,no,cellular,12,may,106,4,-1,0,unknown
37793,57,admin.,single,secondary,no,3551,yes,no,cellular,12,may,458,1,-1,0,unknown
37794,40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure
37795,32,admin.,single,secondary,no,641,yes,no,cellular,12,may,148,1,-1,0,unknown
37796,56,blue-collar,married,primary,no,373,yes,no,cellular,12,may,179,1,350,1,failure
37797,31,technician,single,secondary,no,1,yes,no,cellular,12,may,223,1,-1,0,unknown
37798,44,blue-collar,married,primary,no,887,yes,no,cellular,12,may,165,2,363,1,failure
37799,41,technician,single,unknown,no,3652,yes,no,cellular,12,may,127,1,363,2,success
37800,50,management,married,primary,no,15035,yes,no,cellular,12,may,158,1,-1,0,unknown
37801,37,self-employed,divorced,secondary,no,-38,yes,no,cellular,12,may,165,1,175,2,failure
37802,47,admin.,married,secondary,no,663,yes,yes,cellular,12,may,409,1,274,6,other
37803,45,blue-collar,married,primary,no,1335,yes,no,cellular,12,may,88,2,-1,0,unknown
37804,37,services,married,secondary,no,335,yes,no,cellular,12,may,107,2,368,2,failure
37805,38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,1,-1,0,unknown
37806,50,management,married,tertiary,no,126,yes,no,cellular,12,may,132,3,-1,0,unknown
37807,30,technician,single,secondary,no,249,no,no,cellular,12,may,406,1,-1,0,unknown
37808,31,blue-collar,married,primary,no,2581,no,no,cellular,12,may,240,1,365,2,failure
37809,46,blue-collar,married,primary,no,0,yes,no,cellular,12,may,278,1,-1,0,unknown
37810,46,blue-collar,married,primary,no,804,yes,no,cellular,12,may,1063,2,361,1,success
37811,47,entrepreneur,married,primary,no,668,no,no,cellular,12,may,908,1,-1,0,unknown
37812,35,services,married,primary,no,764,no,no,cellular,12,may,706,3,-1,0,unknown
37813,52,blue-collar,married,primary,no,-637,yes,yes,cellular,12,may,161,5,174,2,failure
37814,56,management,married,primary,no,31,yes,no,cellular,12,may,215,2,-1,0,unknown
37815,59,services,married,primary,no,64,yes,yes,telephone,12,may,370,2,-1,0,unknown
37816,24,student,single,tertiary,no,603,yes,no,cellular,12,may,157,5,-1,0,unknown
37817,51,management,married,secondary,no,1250,yes,no,cellular,12,may,209,2,-1,0,unknown
37818,60,self-employed,married,secondary,no,18,yes,yes,cellular,12,may,399,4,343,1,other
37819,37,technician,single,tertiary,no,1894,yes,no,cellular,12,may,1925,1,351,7,other
37820,42,blue-collar,married,primary,no,-407,yes,yes,cellular,12,may,829,7,-1,0,unknown
37821,48,blue-collar,single,secondary,no,574,no,no,cellular,12,may,328,2,-1,0,unknown
37822,33,management,single,tertiary,no,1150,yes,no,telephone,12,may,109,2,-1,0,unknown
37823,41,blue-collar,divorced,secondary,no,139,yes,no,cellular,12,may,178,3,370,1,failure
37824,35,admin.,married,secondary,no,614,yes,no,cellular,12,may,242,2,-1,0,unknown
37825,28,blue-collar,married,secondary,no,337,yes,no,cellular,12,may,450,2,-1,0,unknown
37826,36,blue-collar,married,secondary,no,129,yes,no,cellular,12,may,183,4,-1,0,unknown
37827,36,technician,single,secondary,no,75,yes,no,cellular,12,may,485,2,342,4,other
37828,49,management,divorced,secondary,no,1598,yes,no,cellular,12,may,76,2,348,1,failure
37829,37,management,married,tertiary,no,1949,yes,no,cellular,12,may,328,2,-1,0,unknown
37830,47,blue-collar,married,secondary,no,802,yes,yes,cellular,12,may,289,2,-1,0,unknown
37831,33,management,divorced,tertiary,no,-634,yes,yes,cellular,12,may,163,2,350,1,failure
37832,44,management,married,tertiary,no,870,yes,yes,cellular,12,may,118,2,369,1,failure
37833,27,admin.,single,secondary,no,292,yes,no,cellular,12,may,53,9,362,8,other
37834,29,student,single,secondary,no,3872,yes,no,cellular,12,may,453,2,-1,0,unknown
37835,37,admin.,single,primary,no,912,yes,no,cellular,12,may,637,3,328,22,other
37836,59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,301,3,263,11,success
37837,46,blue-collar,married,primary,no,4170,yes,yes,cellular,12,may,118,2,357,3,failure
37838,36,blue-collar,married,secondary,no,4986,yes,no,cellular,12,may,139,2,-1,0,unknown
37839,28,student,single,secondary,no,197,yes,no,cellular,12,may,32,1,-1,0,unknown
37840,58,blue-collar,married,primary,no,1596,yes,no,cellular,12,may,470,2,-1,0,unknown
37841,54,blue-collar,married,secondary,no,143,yes,no,cellular,12,may,278,2,309,5,failure
37842,43,blue-collar,married,primary,no,-98,yes,yes,cellular,12,may,112,2,330,3,other
37843,48,blue-collar,married,primary,no,89,yes,no,telephone,12,may,34,4,-1,0,unknown
37844,57,management,married,primary,no,785,yes,no,cellular,12,may,169,1,-1,0,unknown
37845,31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,-1,0,unknown
37846,38,management,single,tertiary,no,3646,yes,no,cellular,12,may,1710,2,286,1,other
37847,50,admin.,single,secondary,no,5816,yes,no,telephone,12,may,217,1,175,2,failure
37848,35,unemployed,married,secondary,no,194,yes,no,cellular,12,may,192,3,-1,0,unknown
37849,47,blue-collar,married,unknown,no,1044,yes,no,cellular,12,may,208,6,371,1,failure
37850,36,blue-collar,married,secondary,no,98,yes,no,cellular,12,may,415,1,344,1,failure
37851,33,admin.,single,secondary,no,-15,no,no,telephone,12,may,326,3,350,2,failure
37852,50,blue-collar,divorced,primary,no,15,yes,no,cellular,12,may,173,2,350,7,failure
37853,40,management,single,tertiary,no,-50,yes,no,cellular,12,may,306,2,350,1,failure
37854,40,services,married,secondary,no,1116,yes,no,cellular,12,may,350,5,286,2,failure
37855,40,blue-collar,married,primary,no,1411,yes,no,cellular,12,may,224,2,357,2,failure
37856,46,technician,married,secondary,no,3,yes,yes,cellular,12,may,614,3,-1,0,unknown
37857,40,blue-collar,married,secondary,no,327,yes,no,cellular,12,may,474,2,357,1,failure
37858,54,retired,married,primary,no,-58,no,no,cellular,12,may,143,4,-1,0,unknown
37859,54,technician,divorced,secondary,no,-11,yes,no,cellular,12,may,168,4,-1,0,unknown
37860,45,technician,married,primary,no,-158,yes,no,cellular,12,may,317,2,-1,0,unknown
37861,39,technician,married,unknown,no,0,yes,no,cellular,12,may,106,3,-1,0,unknown
37862,40,admin.,married,unknown,no,9110,yes,no,cellular,12,may,234,6,174,3,failure
37863,52,blue-collar,married,secondary,no,555,yes,no,cellular,12,may,314,2,-1,0,unknown
37864,44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown
